req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country
0,1,quick,1,0,0,[1-4),[10-30),,0.1421579,740,A. Nissim Metal industry Ltd.,
0,1,quick,1,0,0,[1-4),[10-30),,0.12708628,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,[1-4),[10-30),,0.082555294,788,Zahavi steel ltd.,
0,1,quick,1,0,0,[1-4),[10-30),,0.08191482,15228,Metalif Inc.,TR
0,1,quick,1,0,0,[1-4),[10-30),,0.0697593,4753,Aloni engineering,CN
0,1,quick,1,0,0,[1-4),[10-30),,0.057236582,54499,Leshine,CN
0,1,quick,1,0,0,[1-4),[10-30),,0.038880367,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,quick,1,0,0,[1-4),[10-30),,0.034938384,23710,5MGLOBAL,TR
0,1,quick,1,0,0,[1-4),[10-30),,0.032135237,44404,4MODEL,CN
0,1,quick,1,0,0,[1-4),[10-30),,0.030107042,5011,YAAF,
0,1,quick,1,0,0,[1-4),[10-30),,0.022594701,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,[1-4),[10-30),,0.019633455,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,[1-4),[10-30),,0.01951768,15611,Chemograf Ltd.,
0,1,quick,1,0,0,[1-4),[10-30),,0.01415568,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,[1-4),[10-30),,0.012219426,1276,A. Peer Industries Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.36863312,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,[1-4),[1-10),,0.2741415,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,[1-4),[1-10),,0.27102983,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,[1-4),[1-10),,0.25249884,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,[1-4),[1-10),,0.24553198,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,[1-4),[1-10),,0.16688497,4753,Aloni engineering,CN
0,1,quick,1,0,0,[1-4),[1-10),,0.16547991,15228,Metalif Inc.,TR
0,1,quick,1,0,0,[1-4),[1-10),,0.14584576,740,A. Nissim Metal industry Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.13816872,788,Zahavi steel ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.13714656,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,[1-4),[1-10),,0.093738586,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.081892446,54499,Leshine,CN
0,1,quick,1,0,0,[1-4),[1-10),,0.05635914,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.02946671,756,Micron E.M.E,
0,1,quick,1,0,0,[1-4),[1-10),,0.021588743,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,quick,1,0,0,[1-4),[1-10),,0.018030962,15611,Chemograf Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.017772555,1276,A. Peer Industries Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.014890821,742,N.B.T. Sharpening & Machining Ltd.,
0,1,quick,1,0,0,[1-4),[1-10),,0.012911295,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,quick,1,0,0,[1-4),[1-10),,0.012104189,5011,YAAF,
0,1,quick,1,0,0,[1-4),[30-100),,0.47969097,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.35672092,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.33215612,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,[1-4),[30-100),,0.20843868,23680,"Dakings Rapid Manufacturing Co., Limited",CN
0,1,quick,1,0,0,[1-4),[30-100),,0.11366839,15228,Metalif Inc.,TR
0,1,quick,1,0,0,[1-4),[30-100),,0.1087083,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,[1-4),[30-100),,0.09723649,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,[1-4),[30-100),,0.09446156,788,Zahavi steel ltd.,
0,1,quick,1,0,0,[1-4),[30-100),,0.09300079,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.051349122,23710,5MGLOBAL,TR
0,1,quick,1,0,0,[1-4),[30-100),,0.05127367,15611,Chemograf Ltd.,
0,1,quick,1,0,0,[1-4),[30-100),,0.050471593,44404,4MODEL,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.04864962,4753,Aloni engineering,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.047663394,63577,Inolif,TR
0,1,quick,1,0,0,[1-4),[30-100),,0.03992949,5011,YAAF,
0,1,quick,1,0,0,[1-4),[30-100),,0.036986183,19924,RUDI LTD,
0,1,quick,1,0,0,[1-4),[30-100),,0.034596715,1714,MATIC Kft.,HU
0,1,quick,1,0,0,[1-4),[30-100),,0.024713948,54499,Leshine,CN
0,1,quick,1,0,0,[1-4),[30-100),,0.024278572,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,[1-4),[30-100),,0.021884149,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,quick,1,0,0,[1-4),>=200,,0.49077022,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,[1-4),>=200,,0.29617345,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,[1-4),>=200,,0.23305772,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,[1-4),>=200,,0.21870004,15228,Metalif Inc.,TR
0,1,quick,1,0,0,[1-4),>=200,,0.18393794,63577,Inolif,TR
0,1,quick,1,0,0,[1-4),>=200,,0.15463232,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,[1-4),>=200,,0.13604516,54499,Leshine,CN
0,1,quick,1,0,0,[1-4),>=200,,0.10067898,1714,MATIC Kft.,HU
0,1,quick,1,0,0,[1-4),>=200,,0.08717778,35999,ETA Aerospace,IN
0,1,quick,1,0,0,[1-4),>=200,,0.050695702,788,Zahavi steel ltd.,
0,1,quick,1,0,0,[1-4),>=200,,0.05002566,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,[1-4),>=200,,0.04619535,23680,"Dakings Rapid Manufacturing Co., Limited",CN
0,1,quick,1,0,0,[1-4),>=200,,0.043246236,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,quick,1,0,0,[1-4),>=200,,0.03100929,44404,4MODEL,CN
0,1,quick,1,0,0,[1-4),>=200,,0.029041935,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,[1-4),>=200,,0.028150244,4753,Aloni engineering,CN
0,1,quick,1,0,0,[1-4),>=200,,0.022732588,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,[1-4),>=200,,0.01857486,23710,5MGLOBAL,TR
0,1,quick,1,0,0,[1-4),>=200,,0.015697394,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,[1-4),>=200,,0.012592554,5011,YAAF,
0,1,quick,1,0,0,[1-4),[100-200),,0.48421362,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.43974316,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.3230495,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,[1-4),[100-200),,0.16907196,788,Zahavi steel ltd.,
0,1,quick,1,0,0,[1-4),[100-200),,0.16183744,54499,Leshine,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.108984396,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.10606637,15228,Metalif Inc.,TR
0,1,quick,1,0,0,[1-4),[100-200),,0.10356658,1714,MATIC Kft.,HU
0,1,quick,1,0,0,[1-4),[100-200),,0.10154434,63577,Inolif,TR
0,1,quick,1,0,0,[1-4),[100-200),,0.06897494,4753,Aloni engineering,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.06469197,23680,"Dakings Rapid Manufacturing Co., Limited",CN
0,1,quick,1,0,0,[1-4),[100-200),,0.06442261,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,[1-4),[100-200),,0.05478494,742,N.B.T. Sharpening & Machining Ltd.,
0,1,quick,1,0,0,[1-4),[100-200),,0.03708967,23710,5MGLOBAL,TR
0,1,quick,1,0,0,[1-4),[100-200),,0.033227254,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,[1-4),[100-200),,0.03272346,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,[1-4),[100-200),,0.016992828,790,M. Barzilay Metal industries Ltd.,IL
0,1,quick,1,0,0,[1-4),[100-200),,0.016334757,44404,4MODEL,CN
0,1,quick,1,0,0,[1-4),[100-200),,0.01107929,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,quick,1,0,0,[1-4),[100-200),,0.009207774,20224,YDC METAL,TR
0,1,quick,1,0,0,>=20,[10-30),,0.76118505,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,>=20,[10-30),,0.41940114,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,>=20,[10-30),,0.25228488,15228,Metalif Inc.,TR
0,1,quick,1,0,0,>=20,[10-30),,0.23349446,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,>=20,[10-30),,0.1512259,4753,Aloni engineering,CN
0,1,quick,1,0,0,>=20,[10-30),,0.10492892,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,>=20,[10-30),,0.1011736,740,A. Nissim Metal industry Ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.090668514,788,Zahavi steel ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.077522084,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,>=20,[10-30),,0.07103369,54499,Leshine,CN
0,1,quick,1,0,0,>=20,[10-30),,0.045750014,15611,Chemograf Ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.04013727,5011,YAAF,
0,1,quick,1,0,0,>=20,[10-30),,0.034025464,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.029587684,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.02005539,44404,4MODEL,CN
0,1,quick,1,0,0,>=20,[10-30),,0.008460156,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,>=20,[10-30),,0.006977057,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,>=20,[10-30),,0.0064511127,23710,5MGLOBAL,TR
0,1,quick,1,0,0,>=20,[10-30),,0.0014142193,1276,A. Peer Industries Ltd.,
0,1,quick,1,0,0,>=20,[10-30),,0.0004225919,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,quick,1,0,0,>=20,[1-10),,0.69952524,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,>=20,[1-10),,0.4320451,15228,Metalif Inc.,TR
0,1,quick,1,0,0,>=20,[1-10),,0.27102074,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,>=20,[1-10),,0.23856638,4753,Aloni engineering,CN
0,1,quick,1,0,0,>=20,[1-10),,0.18554789,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,>=20,[1-10),,0.12825944,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,>=20,[1-10),,0.120199494,788,Zahavi steel ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.09729969,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,>=20,[1-10),,0.094501756,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.09166428,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.09147574,54499,Leshine,CN
0,1,quick,1,0,0,>=20,[1-10),,0.070052974,740,A. Nissim Metal industry Ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.04498549,15611,Chemograf Ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.02527501,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,>=20,[1-10),,0.018605983,5011,YAAF,
0,1,quick,1,0,0,>=20,[1-10),,0.012143642,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,>=20,[1-10),,0.0039831516,1276,A. Peer Industries Ltd.,
0,1,quick,1,0,0,>=20,[1-10),,0.001777644,44404,4MODEL,CN
0,1,quick,1,0,0,>=20,[1-10),,0.0014687981,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,quick,1,0,0,>=20,[1-10),,0.00037872963,756,Micron E.M.E,
0,1,quick,1,0,0,>=20,[30-100),,0.7102899,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,>=20,[30-100),,0.34599027,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,>=20,[30-100),,0.29046097,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,>=20,[30-100),,0.23306088,15228,Metalif Inc.,TR
0,1,quick,1,0,0,>=20,[30-100),,0.19654912,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,>=20,[30-100),,0.16690543,4753,Aloni engineering,CN
0,1,quick,1,0,0,>=20,[30-100),,0.10642838,15611,Chemograf Ltd.,
0,1,quick,1,0,0,>=20,[30-100),,0.09661545,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,>=20,[30-100),,0.09549694,788,Zahavi steel ltd.,
0,1,quick,1,0,0,>=20,[30-100),,0.05327625,5011,YAAF,
0,1,quick,1,0,0,>=20,[30-100),,0.0266763,54499,Leshine,CN
0,1,quick,1,0,0,>=20,[30-100),,0.017276164,44404,4MODEL,CN
0,1,quick,1,0,0,>=20,[30-100),,0.013483248,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,>=20,[30-100),,0.010311001,23710,5MGLOBAL,TR
0,1,quick,1,0,0,>=20,[30-100),,0.009442972,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,>=20,[30-100),,0.008161176,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,>=20,[30-100),,0.0035632118,63577,Inolif,TR
0,1,quick,1,0,0,>=20,[30-100),,0.0032096365,1714,MATIC Kft.,HU
0,1,quick,1,0,0,>=20,[30-100),,0.0016456471,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,>=20,[30-100),,0.0016312879,1276,A. Peer Industries Ltd.,
0,1,quick,1,0,0,>=20,>=200,,0.6056294,15228,Metalif Inc.,TR
0,1,quick,1,0,0,>=20,>=200,,0.3552881,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,>=20,>=200,,0.32990372,770,M.ash presicion mechanics,IL
0,1,quick,1,0,0,>=20,>=200,,0.3016282,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,>=20,>=200,,0.099385634,4753,Aloni engineering,CN
0,1,quick,1,0,0,>=20,>=200,,0.0954206,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,>=20,>=200,,0.086083114,54499,Leshine,CN
0,1,quick,1,0,0,>=20,>=200,,0.08204609,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,>=20,>=200,,0.047149677,788,Zahavi steel ltd.,
0,1,quick,1,0,0,>=20,>=200,,0.03376747,7490,GS ELECTRONIC PACKAGING,
0,1,quick,1,0,0,>=20,>=200,,0.019484254,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,quick,1,0,0,>=20,>=200,,0.018338924,1714,MATIC Kft.,HU
0,1,quick,1,0,0,>=20,>=200,,0.016177837,5011,YAAF,
0,1,quick,1,0,0,>=20,>=200,,0.015127623,63577,Inolif,TR
0,1,quick,1,0,0,>=20,>=200,,0.006567767,44404,4MODEL,CN
0,1,quick,1,0,0,>=20,>=200,,0.005041213,23710,5MGLOBAL,TR
0,1,quick,1,0,0,>=20,>=200,,0.0017031846,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,quick,1,0,0,>=20,>=200,,0.0016271021,774,R.Benes Metal Ltd.,
0,1,quick,1,0,0,>=20,>=200,,0.001110321,15611,Chemograf Ltd.,
0,1,quick,1,0,0,>=20,>=200,,0.0009953846,20522,AVCO,
0,1,quick,1,0,0,>=20,[100-200),,0.47125024,36004,Shenzhen KG Model Co. Ltd,CN
0,1,quick,1,0,0,>=20,[100-200),,0.31431746,5314,Hongding Photoelectric Technology,CN
0,1,quick,1,0,0,>=20,[100-200),,0.2948195,15228,Metalif Inc.,TR
0,1,quick,1,0,0,>=20,[100-200),,0.21606317,15212,FGM TEKNİK,TR
0,1,quick,1,0,0,>=20,[100-200),,0.1609597,4753,Aloni engineering,CN
0,1,quick,1,0,0,>=20,[100-200),,0.15065508,54499,Leshine,CN
0,1,quick,1,0,0,>=20,[100-200),,0.14370036,788,Zahavi steel ltd.,
0,1,quick,1,0,0,>=20,[100-200),,0.05729995,2184,P.D.R ELECTRONICS,CN
0,1,quick,1,0,0,>=20,[100-200),,0.049379725,770,M.ash presicion mechanics,IL
